data,pressao_atm,temp_med_dia,umid_relativa,veloc_vento,prec_total,dose,temp_max_dia,temp_min_dia,dia_juliano,dia_semana,data_unix,est_inverno,est_outono,est_primavera,est_verao,dir_vento_E,dir_vento_N,dir_vento_NE,dir_vento_NW,dir_vento_S,dir_vento_SE,dir_vento_SW,dir_vento_W,freq_intern,idade_med,dias_intern_med,idade_mod,dias_intern_mod,freq_intern_1d,freq_intern_2d,freq_intern_3d,freq_intern_4d,freq_intern_5d
2020-01-25,1003.5875,24.441666666666666,68.70833333333333,1.4416666666666667,0.2,30.620669,31.9,18.0,25,5,1579910400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,60.0,6.5,0.25,11,14.0,21.0,29.0,19.0,19.0
2020-01-26,1002.8166666666666,27.958333333333332,55.375,1.2833333333333334,0.0,27.200251,34.2,21.9,26,6,1579996800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,62.5,6.0,84.0,3,21.0,29.0,19.0,19.0,21.0
2020-01-27,1003.525,26.295833333333334,74.16666666666667,1.5374999999999999,15.8,18.324765,33.2,21.9,27,0,1580083200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,64.0,2.0,25.0,1,29.0,19.0,19.0,21.0,15.0
2020-01-28,1006.8916666666668,24.891666666666666,71.58333333333333,1.875,0.0,24.331782999999994,30.6,20.6,28,1,1580169600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,59.0,5.0,59.0,1,19.0,19.0,21.0,15.0,9.0
2020-01-29,1004.0208333333334,24.1875,78.625,1.3083333333333333,2.4,10.239592,27.6,22.0,29,2,1580256000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,69.0,9.0,64.0,5,19.0,21.0,15.0,9.0,19.0
2020-01-30,1003.1625,24.775000000000002,79.70833333333333,1.375,1.8,14.270278999999999,28.5,22.4,30,3,1580342400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,47.0,9.0,0.58,1,21.0,15.0,9.0,19.0,24.0
2020-01-31,1005.2083333333334,24.5125,84.875,1.4000000000000001,9.4,18.769334,30.3,22.1,31,4,1580428800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,52.0,5.0,55.0,1,15.0,9.0,19.0,24.0,15.0
2020-02-01,1008.8583333333332,24.55,76.41666666666667,1.2375,0.0,25.136285,30.1,20.6,32,5,1580515200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,59.0,8.0,0.17,9,9.0,19.0,24.0,15.0,21.0
2020-02-02,1008.3916666666668,25.5125,69.125,1.7791666666666668,0.0,24.400076999999996,33.0,20.1,33,6,1580601600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,73.0,3.0,77.0,2,19.0,24.0,15.0,21.0,22.0
2020-02-03,1009.6416666666668,25.708333333333332,71.83333333333333,2.404166666666667,0.2,18.970405,32.0,22.1,34,0,1580688000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,32.0,3.0,63.0,1,24.0,15.0,21.0,22.0,17.0
2020-02-04,1010.0166666666668,26.133333333333336,70.875,2.2708333333333335,0.0,27.234718,33.0,21.8,35,1,1580774400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,61.0,6.0,58.0,3,15.0,21.0,22.0,17.0,9.0
2020-02-05,1008.3125,27.204166666666666,67.66666666666667,2.0833333333333335,0.0,28.334828,35.1,22.5,36,2,1580860800,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,53.0,7.0,6.0,1,21.0,22.0,17.0,9.0,29.0
2020-02-06,1008.1416666666668,27.833333333333332,68.79166666666667,1.6708333333333334,0.0,26.496216,36.0,22.4,37,3,1580947200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,51.0,2.0,51.0,0,22.0,17.0,9.0,29.0,25.0
2020-02-07,1007.3166666666666,27.912499999999998,71.20833333333333,1.8958333333333333,0.0,20.07137,34.8,23.9,38,4,1581033600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,54.0,6.0,58.0,1,17.0,9.0,29.0,25.0,25.0
2020-02-08,1004.3583333333332,28.150000000000002,69.125,1.4541666666666666,27.8,26.287663000000002,36.3,23.5,39,5,1581120000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,56.0,5.0,1.0,3,9.0,29.0,25.0,25.0,25.0
2020-02-09,1006.2916666666666,24.608333333333334,79.41666666666667,1.9875,2.4000000000000004,16.71417,27.9,22.5,40,6,1581206400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,71.0,11.0,73.0,3,29.0,25.0,25.0,25.0,25.0
2020-02-10,1011.8083333333334,22.195833333333336,69.29166666666667,1.4875,0.0,20.898970000000002,27.4,18.3,41,0,1581292800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,50.0,4.0,61.0,3,25.0,25.0,25.0,25.0,13.0
2020-02-11,1012.8458333333333,22.320833333333336,70.45833333333333,2.033333333333333,0.0,26.497697,27.9,18.0,42,1,1581379200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,61.0,5.0,63.0,3,25.0,25.0,25.0,13.0,16.0
2020-02-12,1011.1,23.579166666666666,67.91666666666667,2.1333333333333333,0.0,25.85289,29.5,19.1,43,2,1581465600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,60.0,6.0,60.0,2,25.0,25.0,13.0,16.0,22.0
2020-02-13,1009.375,24.933333333333334,62.666666666666664,1.6166666666666665,0.0,28.015353,32.7,19.2,44,3,1581552000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,61.0,6.0,65.0,1,25.0,13.0,16.0,22.0,23.0
2020-02-14,1006.7333333333332,25.349999999999998,62.833333333333336,1.3416666666666668,0.0,16.366511,30.6,19.9,45,4,1581638400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,50.0,5.0,7.0,1,13.0,16.0,22.0,23.0,21.0
2020-02-15,1004.7333333333332,28.054166666666664,63.458333333333336,1.2166666666666666,0.2,22.070980000000002,35.2,23.1,46,5,1581724800,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,69.0,4.0,0.33,2,16.0,22.0,23.0,21.0,23.0
2020-02-16,1003.9583333333334,29.55,57.75,1.325,0.0,27.089305999999997,37.2,24.1,47,6,1581811200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,60.0,5.0,79.0,1,22.0,23.0,21.0,23.0,33.0
2020-02-17,1003.3416666666667,28.958333333333332,65.95833333333333,1.4208333333333334,0.6000000000000001,23.560717,37.9,24.2,48,0,1581897600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,55.5,6.5,6.0,9,23.0,21.0,23.0,33.0,15.0
2020-02-18,1001.2916666666666,26.96666666666667,74.91666666666667,1.5583333333333333,9.6,9.878273000000002,34.0,24.4,49,1,1581984000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,61.0,5.0,72.0,3,21.0,23.0,33.0,15.0,13.0
2020-02-19,1003.8874999999999,25.84166666666667,72.875,1.4583333333333333,0.0,25.498477,31.9,22.1,50,2,1582070400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,57.0,3.0,1.0,2,23.0,33.0,15.0,13.0,29.0
2020-02-20,1005.3041666666667,24.329166666666666,73.08333333333333,1.5708333333333335,0.0,23.883902,30.5,20.0,51,3,1582156800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,30.0,6.0,19.0,6,33.0,15.0,13.0,29.0,17.0
2020-02-21,1010.3625000000001,21.608333333333334,53.0,1.8083333333333333,0.0,22.38545,26.5,18.4,52,4,1582243200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,49.0,8.0,3.0,2,15.0,13.0,29.0,17.0,21.0
2020-02-22,1013.8791666666666,19.154166666666665,57.791666666666664,1.875,0.0,22.681732,25.4,14.7,53,5,1582329600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,59.0,5.0,3.0,5,13.0,29.0,17.0,21.0,25.0
2020-02-23,1013.1875,21.224999999999998,67.33333333333333,1.4749999999999999,0.0,22.681269,28.1,15.7,54,6,1582416000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,58.0,6.0,68.0,1,29.0,17.0,21.0,25.0,26.0
2020-02-24,1006.2583333333333,24.22083333333333,63.458333333333336,1.2958333333333334,1.4,24.870069,34.4,17.5,55,0,1582502400,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29,58.0,7.0,75.0,3,17.0,21.0,25.0,26.0,18.0
2020-02-25,1001.8666666666667,25.945833333333336,72.45833333333333,1.375,5.6,23.091905,33.8,21.7,56,1,1582588800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,35.0,6.0,3.0,2,21.0,25.0,26.0,18.0,25.0
2020-02-26,1004.4666666666666,22.185714285714283,74.71428571428571,1.8285714285714285,28.0,18.836952,26.0,19.8,57,2,1582675200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,57.0,8.0,1.0,1,25.0,26.0,18.0,25.0,29.0
2020-02-27,1009.2708333333334,20.566666666666666,68.33333333333333,1.0416666666666667,0.0,24.011626,27.9,15.5,58,3,1582761600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,50.0,5.0,1.0,1,26.0,18.0,25.0,29.0,24.0
2020-02-28,1011.2166666666667,22.195833333333336,63.166666666666664,1.3291666666666668,0.0,27.08317,29.9,15.8,59,4,1582848000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,30.5,3.0,0.08,0,18.0,25.0,29.0,24.0,31.0
2020-02-29,1012.9416666666666,22.808333333333334,66.25,1.5333333333333332,0.0,26.972604,30.6,16.2,60,5,1582934400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,42.5,3.0,1.0,3,25.0,29.0,24.0,31.0,37.0
2020-03-01,1014.9583333333334,23.754166666666666,66.75,1.6041666666666667,0.0,25.815006999999998,30.8,17.8,61,6,1583020800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,55.0,5.0,60.0,1,29.0,24.0,31.0,37.0,27.0
2020-03-02,1015.1666666666666,23.912499999999998,68.58333333333333,2.191666666666667,0.0,25.963615,29.2,20.1,62,0,1583107200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,53.0,4.0,2.0,4,24.0,31.0,37.0,27.0,27.0
2020-03-03,1012.4416666666666,23.46666666666667,68.20833333333333,1.7208333333333332,0.0,23.335655,30.1,18.5,63,1,1583193600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,51.0,5.5,63.0,1,31.0,37.0,27.0,27.0,20.0
2020-03-04,1010.4458333333333,23.258333333333336,68.0,2.1625,0.0,22.925494,29.8,19.6,64,2,1583280000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,30.0,5.0,30.0,1,37.0,27.0,27.0,20.0,28.0
2020-03-05,1012.6750000000001,22.245833333333334,66.54166666666667,1.7375,0.0,23.649021,28.8,17.4,65,3,1583366400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,55.0,5.0,68.0,1,27.0,27.0,20.0,28.0,35.0
2020-03-06,1011.6999999999999,23.0625,71.33333333333333,1.7750000000000001,0.0,19.818842,29.9,18.7,66,4,1583452800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,43.0,4.0,1.0,4,27.0,20.0,28.0,35.0,31.0
2020-03-07,1007.475,23.570833333333336,69.0,1.6583333333333332,0.0,22.812659,31.3,18.4,67,5,1583539200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,55.0,5.0,1.0,3,20.0,28.0,35.0,31.0,37.0
2020-03-08,1006.1458333333334,25.59166666666667,65.58333333333333,1.2416666666666667,0.0,24.668467,34.9,19.4,68,6,1583625600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,37.0,6.0,1.0,4,28.0,35.0,31.0,37.0,42.0
2020-03-09,1008.1875,27.3875,59.083333333333336,1.2708333333333333,0.0,24.099470999999998,36.1,20.2,69,0,1583712000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,57.0,5.0,2.0,4,35.0,31.0,37.0,42.0,26.0
2020-03-10,1010.1208333333334,26.329166666666666,65.70833333333333,1.6416666666666666,0.0,20.931056,31.7,21.3,70,1,1583798400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,58.0,4.0,16.0,1,31.0,37.0,42.0,26.0,23.0
2020-03-11,1009.1916666666666,25.47083333333333,70.70833333333333,1.8625,0.0,23.369169000000003,32.6,20.8,71,2,1583884800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,60.0,7.0,60.0,1,37.0,42.0,26.0,23.0,34.0
2020-03-12,1006.8916666666668,27.495833333333334,64.79166666666667,1.3458333333333332,0.0,23.815893000000003,37.2,20.5,72,3,1583971200,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,45.0,6.0,2.0,1,42.0,26.0,23.0,34.0,29.0
2020-03-13,1008.3291666666668,28.15833333333333,68.5,1.4708333333333332,0.0,21.792097000000002,34.5,23.5,73,4,1584057600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,42.5,4.0,2.0,1,26.0,23.0,34.0,29.0,23.0
2020-03-14,1008.0583333333334,28.058333333333334,67.25,1.4083333333333332,0.0,23.345106,38.4,21.5,74,5,1584144000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,61.0,5.0,6.0,5,23.0,34.0,29.0,23.0,23.0
2020-03-15,1007.4375,26.162499999999998,77.29166666666667,1.375,0.0,9.194189999999999,30.0,23.9,75,6,1584230400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,42.0,5.0,1.0,1,34.0,29.0,23.0,23.0,19.0
2020-03-16,1009.3666666666667,21.641666666666666,88.20833333333333,1.5166666666666666,7.4,2.788349,24.7,19.9,76,0,1584316800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,50.5,4.0,0.08,1,29.0,23.0,23.0,19.0,12.0
2020-03-17,1009.0708333333333,22.2,83.04166666666667,1.8541666666666667,0.0,13.802785,27.4,18.4,77,1,1584403200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,51.0,6.0,5.0,6,23.0,23.0,19.0,12.0,14.0
2020-03-18,1004.7875,23.53333333333333,84.58333333333333,1.3625,10.999999999999998,10.180432000000001,28.9,20.9,78,2,1584489600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,39.0,5.0,37.0,12,23.0,19.0,12.0,14.0,33.0
2020-03-19,1002.0625,25.47083333333333,74.45833333333333,1.7791666666666668,0.0,21.958779000000003,30.3,22.6,79,3,1584576000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,50.0,6.0,44.0,4,19.0,12.0,14.0,33.0,34.0
2020-03-20,1004.5166666666668,22.325,67.29166666666667,1.3875000000000002,0.0,16.760771000000002,27.2,18.0,80,4,1584662400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,64.0,6.0,71.0,3,12.0,14.0,33.0,34.0,26.0
2020-03-21,1007.9125,21.641666666666666,80.54166666666667,1.0125,4.3999999999999995,16.254912,28.2,17.5,81,5,1584748800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,53.0,5.5,63.0,3,14.0,33.0,34.0,26.0,27.0
2020-03-22,1011.2624999999999,23.020833333333332,72.95833333333333,1.3416666666666668,0.0,22.581201,29.8,17.8,82,6,1584835200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,41.0,4.0,1.0,2,33.0,34.0,26.0,27.0,23.0
2020-03-23,1012.8833333333333,24.037499999999998,72.45833333333333,1.9458333333333335,0.0,22.576347,30.8,19.4,83,0,1584921600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,39.0,4.0,59.0,1,34.0,26.0,27.0,23.0,20.0
2020-03-24,1012.3833333333333,24.0,67.91666666666667,1.5,0.0,22.590139,30.9,19.2,84,1,1585008000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,49.0,30.0,49.0,31,26.0,27.0,23.0,20.0,20.0
2020-03-25,1009.5916666666667,23.608333333333334,67.79166666666667,1.4958333333333333,0.0,22.759695,32.4,17.8,85,2,1585094400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,37.0,4.0,22.0,1,27.0,23.0,20.0,20.0,26.0
2020-03-26,1009.2125,23.5125,71.91666666666667,1.2,0.0,20.911459,31.2,17.9,86,3,1585180800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,59.0,6.0,42.0,7,23.0,20.0,20.0,26.0,23.0
2020-03-27,1008.6958333333333,24.1125,73.625,1.625,0.0,20.549464,31.5,20.1,87,4,1585267200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,55.0,7.0,55.0,5,20.0,20.0,26.0,23.0,25.0
2020-03-28,1008.4041666666667,25.104166666666668,65.125,1.3083333333333333,0.0,17.477344000000002,32.5,21.1,88,5,1585353600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,36.0,4.0,58.0,4,20.0,26.0,23.0,25.0,21.0
2020-03-29,1009.3958333333334,25.545833333333334,72.0,1.0666666666666667,0.6000000000000001,14.399663,30.9,22.2,89,6,1585440000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,57.0,4.5,90.0,1,26.0,23.0,25.0,21.0,16.0
2020-03-30,1009.4166666666666,25.816666666666666,69.20833333333333,1.225,0.0,21.120865000000002,34.3,20.4,90,0,1585526400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,50.5,3.0,54.0,2,23.0,25.0,21.0,16.0,12.0
2020-03-31,1008.8181818181819,25.454545454545453,76.45454545454545,1.7454545454545454,0.0,20.213733,31.4,21.4,91,1,1585612800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,58.0,4.0,58.0,3,25.0,21.0,16.0,12.0,15.0
2020-04-01,1008.9416666666666,24.52916666666667,76.625,2.3583333333333334,0.0,16.472820999999996,29.3,21.7,92,2,1585699200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,65.0,7.0,54.0,7,21.0,16.0,12.0,15.0,12.0
2020-04-02,1003.1999999999999,23.645833333333332,76.79166666666667,1.9416666666666667,9.2,9.687903,27.8,20.9,93,3,1585785600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,52.0,5.0,1.0,1,16.0,12.0,15.0,12.0,13.0
2020-04-03,1005.1875,19.4875,62.125,2.6999999999999997,0.0,9.015359,24.5,15.9,94,4,1585872000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,67.5,4.5,72.0,3,12.0,15.0,12.0,13.0,14.0
2020-04-04,1007.7624999999999,20.025000000000002,68.29166666666667,1.3833333333333335,0.0,19.860773000000002,26.2,15.3,95,5,1585958400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,57.0,4.0,59.0,5,15.0,12.0,13.0,14.0,17.0
2020-04-05,1007.9666666666667,21.379166666666666,67.0,1.2,0.0,20.797854,30.1,14.5,96,6,1586044800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,32.0,5.0,32.0,2,12.0,13.0,14.0,17.0,8.0
2020-04-06,1007.2875,20.5,82.95833333333333,1.3416666666666668,9.6,8.409531,23.4,18.2,97,0,1586131200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,63.0,4.0,0.08,2,13.0,14.0,17.0,8.0,13.0
2020-04-07,1013.3416666666667,18.266666666666666,57.75,2.0749999999999997,2.6,21.453711000000002,22.7,15.0,98,1,1586217600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,75.0,6.0,22.0,3,14.0,17.0,8.0,13.0,11.0
2020-04-08,1014.9625,16.595833333333335,59.0,1.6624999999999999,0.0,20.231980000000004,22.7,11.9,99,2,1586304000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,52.0,5.0,40.0,1,17.0,8.0,13.0,11.0,24.0
2020-04-09,1013.1875,18.491666666666667,67.16666666666667,1.5166666666666666,0.0,13.057996,24.2,15.8,100,3,1586390400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,64.0,5.0,0.08,5,8.0,13.0,11.0,24.0,24.0
2020-04-10,1012.5500000000001,18.083333333333332,77.70833333333333,1.1875,3.2,14.013778,24.0,14.1,101,4,1586476800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,54.0,14.5,0.17,0,13.0,11.0,24.0,24.0,12.0
2020-04-11,1012.6416666666668,17.891666666666666,82.0,0.8666666666666667,2.0,13.579136,24.3,14.4,102,5,1586563200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,59.0,7.0,21.0,6,11.0,24.0,24.0,12.0,19.0
2020-04-12,1012.9083333333333,18.6125,76.79166666666667,1.2333333333333334,0.2,17.909572999999998,26.7,12.8,103,6,1586649600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,67.0,4.0,63.0,2,24.0,24.0,12.0,19.0,13.0
2020-04-13,1008.4541666666668,21.5125,68.625,1.2458333333333333,0.0,17.731925999999998,30.4,15.6,104,0,1586736000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,51.5,5.0,57.0,2,24.0,12.0,19.0,13.0,13.0
2020-04-14,1002.3166666666666,19.408333333333335,73.33333333333333,2.6750000000000003,2.6,15.092028,22.3,16.7,105,1,1586822400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,71.5,4.0,64.0,1,12.0,19.0,13.0,13.0,11.0
2020-04-15,1006.0375,17.70416666666667,55.75,3.15,0.0,18.148815,22.7,13.8,106,2,1586908800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,43.5,5.0,66.0,2,19.0,13.0,13.0,11.0,13.0
2020-04-16,1013.5375,17.900000000000002,60.875,1.7541666666666667,0.0,12.735822,22.1,13.1,107,3,1586995200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,61.0,7.0,58.0,4,13.0,13.0,11.0,13.0,15.0
2020-04-17,1018.5958333333333,17.9875,82.45833333333333,0.8583333333333334,1.2,6.475315,22.0,15.4,108,4,1587081600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,70.0,8.0,6.0,1,13.0,11.0,13.0,15.0,25.0
2020-04-18,1018.6458333333334,18.9375,82.04166666666667,1.0791666666666666,0.2,15.38893,26.6,14.1,109,5,1587168000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,50.0,9.0,0.58,2,11.0,13.0,15.0,25.0,17.0
2020-04-19,1016.1166666666667,21.0,72.25,1.3541666666666667,0.0,17.885410000000004,28.3,16.2,110,6,1587254400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,56.0,8.0,19.0,9,13.0,15.0,25.0,17.0,23.0
2020-04-20,1013.1458333333334,21.245833333333334,70.95833333333333,1.1500000000000001,0.0,17.672207000000004,29.4,15.0,111,0,1587340800,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,66.0,7.0,66.0,10,15.0,25.0,17.0,23.0,18.0
2020-04-21,1011.1208333333334,21.795833333333334,69.0,1.0416666666666667,0.0,17.292271999999997,30.2,15.8,112,1,1587427200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,68.0,7.0,81.0,6,25.0,17.0,23.0,18.0,8.0
2020-04-22,1011.3833333333333,21.395833333333332,75.0,1.075,0.0,16.292196,28.7,16.6,113,2,1587513600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,63.0,6.0,72.0,2,17.0,23.0,18.0,8.0,20.0
2020-04-23,1011.1,21.3875,76.45833333333333,1.3375000000000001,0.0,15.852484,29.1,15.8,114,3,1587600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,53.0,3.0,0.25,1,23.0,18.0,8.0,20.0,20.0
2020-04-24,1010.0666666666666,22.325,70.25,1.3041666666666667,0.0,15.659005,31.4,16.5,115,4,1587686400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,57.0,5.0,57.0,1,18.0,8.0,20.0,20.0,22.0
2020-04-25,1010.25,23.229166666666668,63.583333333333336,1.1458333333333333,0.0,16.652346,32.1,16.9,116,5,1587772800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,65.5,6.5,68.0,4,8.0,20.0,20.0,22.0,26.0
